frame,landmark,x,y,z,visibility
3,3,0.507659,0.200575,-0.295852,0.999705
3,4,0.470274,0.196309,-0.300403,0.999799
3,5,0.462617,0.196208,-0.300426,0.999770
3,6,0.455796,0.196461,-0.300575,0.999802
3,7,0.517999,0.217170,-0.168179,0.999495
3,8,0.447751,0.214098,-0.188172,0.999830
3,9,0.495235,0.269304,-0.262564,0.999945
3,10,0.468675,0.269434,-0.268122,0.999961
3,11,0.569252,0.421350,-0.082322,0.999904
3,12,0.393840,0.423986,-0.153887,0.999866
3,13,0.581861,0.658807,0.008304,0.990391
3,14,0.370853,0.673507,-0.133711,0.994278
3,15,0.585519,0.909711,-0.048579,0.985368
3,16,0.363778,0.914671,-0.215401,0.980850
3,17,0.595062,0.979104,-0.082351,0.965743
3,18,0.357065,0.976036,-0.248193,0.946717
3,19,0.579070,0.978694,-0.118857,0.970259
3,20,0.371970,0.980196,-0.290989,0.956188
3,21,0.573128,0.957228,-0.063717,0.974332
3,22,0.377983,0.957667,-0.232792,0.959980
3,23,0.527096,0.894718,0.016858,0.997890
3,24,0.419672,0.893891,-0.016251,0.997674
3,25,0.516086,1.206384,0.065853,0.354976
3,26,0.425046,1.207073,0.089658,0.207123
3,27,0.520882,1.470448,0.293383,0.015415
3,28,0.432288,1.462288,0.340215,0.013690
3,29,0.520794,1.510821,0.309868,0.017834
3,30,0.431219,1.499817,0.361532,0.014344
3,31,0.516932,1.573665,0.169073,0.008398
3,32,0.444887,1.564864,0.206915,0.009832
4,0,0.482386,0.230449,-0.317318,0.999871
4,1,0.495046,0.200891,-0.302419,0.999734
4,2,0.501542,0.201954,-0.302426,0.999672
4,3,0.507682,0.203159,-0.302413,0.999707
4,4,0.470276,0.198516,-0.305938,0.999801
4,5,0.462664,0.197988,-0.305956,0.999773
4,6,0.455859,0.198164,-0.306082,0.999803
4,7,0.518000,0.219238,-0.175422,0.999505
4,8,0.448023,0.214888,-0.193633,0.999833
4,9,0.495290,0.271526,-0.268712,0.999946
4,10,0.468678,0.272009,-0.272773,0.999962
4,11,0.569178,0.420730,-0.091379,0.999903
4,12,0.393943,0.421258,-0.161905,0.999871
4,13,0.582168,0.656708,-0.002660,0.989792
4,14,0.370882,0.670678,-0.145231,0.994200
4,15,0.585944,0.909691,-0.063631,0.983715
4,16,0.363869,0.914672,-0.225950,0.978563
4,17,0.596392,0.979102,-0.097156,0.962661
4,18,0.357455,0.976255,-0.260062,0.941563
4,19,0.579650,0.978690,-0.133977,0.967712
4,20,0.372603,0.980272,-0.298876,0.951782
4,21,0.573441,0.957128,-0.079027,0.971815
4,22,0.378551,0.957667,-0.242209,0.955853
4,23,0.527105,0.894976,0.016598,0.997322
4,24,0.419127,0.893834,-0.015965,0.997151
4,25,0.514817,1.207520,0.046394,0.349890
4,26,0.422323,1.206671,0.095883,0.205305
4,27,0.518903,1.472777,0.285236,0.015875
4,28,0.429478,1.462080,0.353653,0.014023
4,29,0.518362,1.512826,0.303444,0.018486
4,30,0.428135,1.499734,0.376617,0.014898
4,31,0.515715,1.576878,0.158916,0.008565
4,32,0.442790,1.564744,0.219174,0.010022
5,0,0.482476,0.242984,-0.345290,0.999864
5,1,0.495125,0.212232,-0.330550,0.999719
5,2,0.501591,0.212785,-0.330593,0.999658
5,3,0.507685,0.213603,-0.330605,0.999690
5,4,0.470646,0.209997,-0.334517,0.999790
5,5,0.463197,0.209315,-0.334563,0.999762
5,6,0.456466,0.208870,-0.334744,0.999789
5,7,0.517705,0.225095,-0.197905,0.999487
5,8,0.448384,0.219575,-0.216589,0.999824
5,9,0.495252,0.280620,-0.292959,0.999943
5,10,0.468742,0.280264,-0.297445,0.999961
5,11,0.568968,0.418503,-0.105687,0.999900
5,12,0.393904,0.419629,-0.173441,0.999873
5,13,0.582191,0.655938,-0.011093,0.989369
5,14,0.370616,0.669694,-0.152472,0.994066
5,15,0.585948,0.909691,-0.074191,0.982261
5,16,0.363819,0.913417,-0.236964,0.976124
5,17,0.596577,0.978778,-0.108825,0.959822
5,18,0.357597,0.975660,-0.271431,0.936465
5,19,0.579942,0.978620,-0.145936,0.965331
5,20,0.372646,0.978963,-0.310560,0.947395
5,21,0.573520,0.957011,-0.089523,0.969552
5,22,0.378542,0.956305,-0.253181,0.951791
5,23,0.527080,0.894954,0.016268,0.996620
5,24,0.418805,0.893756,-0.015596,0.996531
5,25,0.514255,1.207460,0.042516,0.343550
5,26,0.420712,1.203889,0.096772,0.202983
5,27,0.517844,1.471551,0.287644,0.016352
5,28,0.427617,1.461600,0.340129,0.014524
5,29,0.517140,1.511339,0.306605,0.019660
5,30,0.426039,1.499619,0.362412,0.015819
5,31,0.514848,1.576542,0.166664,0.008782
5,32,0.441347,1.563396,0.206278,0.010273
6,0,0.482340,0.263749,-0.382871,0.999869
6,1,0.494646,0.229536,-0.371121,0.999730
6,2,0.501315,0.228661,-0.371162,0.999674
6,3,0.507105,0.228207,-0.371200,0.999702
6,4,0.470535,0.228687,-0.373459,0.999798
6,5,0.463125,0.227320,-0.373487,0.999772
6,6,0.456328,0.226494,-0.373636,0.999795
6,7,0.517206,0.235005,-0.240691,0.999516
6,8,0.448380,0.232446,-0.250636,0.999832
6,9,0.494952,0.297163,-0.329012,0.999946
6,10,0.468425,0.298123,-0.331394,0.999963
6,11,0.568909,0.417615,-0.137705,0.999903
6,12,0.393764,0.419362,-0.188855,0.999879
6,13,0.582279,0.655898,-0.026256,0.989375
6,14,0.369996,0.669182,-0.165557,0.993896
6,15,0.586492,0.909312,-0.073231,0.981326
6,16,0.363768,0.911193,-0.257975,0.971868
6,17,0.597513,0.978476,-0.106513,0.957829
6,18,0.357640,0.974512,-0.293148,0.928299
6,19,0.581033,0.978423,-0.145392,0.963598
6,20,0.372702,0.977020,-0.335303,0.940195
6,21,0.574438,0.956823,-0.088802,0.967893
6,22,0.378536,0.954488,-0.275890,0.945244
6,23,0.526695,0.895246,0.014553,0.996302
6,24,0.418562,0.893772,-0.013781,0.996235
6,25,0.514627,1.206887,0.046605,0.353788
6,26,0.420791,1.202761,0.113029,0.218274
6,27,0.517901,1.470747,0.283068,0.018432
6,28,0.427449,1.460568,0.351029,0.016999
6,29,0.517231,1.510494,0.299757,0.022761
6,30,0.426304,1.497433,0.373329,0.018711
6,31,0.514955,1.576342,0.156977,0.009782
6,32,0.439733,1.562521,0.216611,0.011261
7,0,0.482330,0.276108,-0.389736,0.999873
7,1,0.494383,0.239736,-0.378678,0.999736
7,2,0.501055,0.237705,-0.378730,0.999684
7,3,0.506631,0.236243,-0.378786,0.999708
7,4,0.470508,0.240290,-0.381975,0.999802
7,5,0.463105,0.238562,-0.381997,0.999777
7,6,0.456291,0.237181,-0.382148,0.999795
7,7,0.516566,0.241411,-0.245796,0.999540
7,8,0.448286,0.240339,-0.259496,0.999837
7,9,0.494734,0.308406,-0.333627,0.999948
7,10,0.468391,0.309060,-0.337245,0.999964
7,11,0.568863,0.415890,-0.136061,0.999908
7,12,0.393612,0.417736,-0.190463,0.999885
7,13,0.582566,0.655933,-0.019478,0.989411
7,14,0.369951,0.668915,-0.164074,0.993633
7,15,0.587555,0.908431,-0.069650,0.981013
7,16,0.363179,0.908788,-0.261151,0.968699
7,17,0.599267,0.977990,-0.103335,0.957225
7,18,0.356517,0.971432,-0.297162,0.922847
7,19,0.581911,0.977685,-0.141150,0.963170
7,20,0.371359,0.973723,-0.341472,0.935501
7,21,0.575236,0.956384,-0.084772,0.967353
7,22,0.377281,0.952094,-0.280012,0.940746
7,23,0.527283,0.895207,0.013603,0.995912
7,24,0.418676,0.893725,-0.012773,0.995827
7,25,0.517277,1.207103,0.046067,0.362795
7,26,0.421264,1.203681,0.107672,0.228666
7,27,0.519382,1.472202,0.288890,0.019953
7,28,0.427618,1.463919,0.335961,0.019189
7,29,0.518025,1.511419,0.307449,0.025007
7,30,0.426426,1.501258,0.356712,0.020914
7,31,0.515924,1.581475,0.166807,0.010694
7,32,0.439604,1.569500,0.198228,0.012124
8,0,0.482109,0.283924,-0.378141,0.999876
8,1,0.493915,0.248953,-0.375816,0.999741
8,2,0.500554,0.246765,-0.375871,0.999691
8,3,0.505949,0.244954,-0.375914,0.999712
8,4,0.470263,0.249020,-0.380800,0.999806
8,5,0.462843,0.246668,-0.380731,0.999782
8,6,0.456046,0.244491,-0.380757,0.999798
8,7,0.515489,0.248821,-0.233770,0.999556
8,8,0.448034,0.246143,-0.256174,0.999842
8,9,0.493985,0.315096,-0.320366,0.999949
8,10,0.468185,0.315562,-0.322558,0.999965
8,11,0.568134,0.415282,-0.125915,0.999911
8,12,0.393097,0.417695,-0.176453,0.999892
8,13,0.582873,0.655495,0.006506,0.989349
8,14,0.369854,0.669404,-0.152902,0.993633
8,15,0.588633,0.905908,-0.036137,0.980636
8,16,0.362602,0.908622,-0.260364,0.967509
8,17,0.600572,0.976312,-0.067757,0.956635
8,18,0.355588,0.970930,-0.294487,0.921254
8,19,0.583225,0.976730,-0.108345,0.962615
8,20,0.370465,0.973408,-0.339335,0.933949
8,21,0.576646,0.955750,-0.051971,0.966786
8,22,0.376196,0.951914,-0.278899,0.939184
8,23,0.528047,0.895080,0.013252,0.995788
8,24,0.419050,0.893716,-0.012413,0.995725
8,25,0.519449,1.207579,0.045602,0.379013
8,26,0.422133,1.205408,0.100251,0.247651
8,27,0.521227,1.471996,0.295171,0.022152
8,28,0.428236,1.465470,0.327195,0.022578
8,29,0.519271,1.510878,0.314989,0.028315
8,30,0.427618,1.501834,0.348262,0.024007
8,31,0.517985,1.582880,0.178366,0.011948
8,32,0.440122,1.573938,0.193315,0.013493
9,0,0.481579,0.293429,-0.393340,0.999879
9,1,0.493034,0.257148,-0.385507,0.999745
9,2,0.499834,0.254337,-0.385569,0.999699
9,3,0.505238,0.252089,-0.385616,0.999714
9,4,0.469974,0.258559,-0.389333,0.999809
9,5,0.462733,0.256378,-0.389339,0.999787
9,6,0.455965,0.254311,-0.389464,0.999800
9,7,0.514453,0.254218,-0.247351,0.999572
9,8,0.447761,0.253963,-0.263725,0.999847
9,9,0.493075,0.322511,-0.333946,0.999950
9,10,0.467977,0.323139,-0.337587,0.999966
9,11,0.567782,0.415114,-0.124617,0.999916
9,12,0.392646,0.417219,-0.181769,0.999898
9,13,0.582866,0.655641,0.008646,0.989239
9,14,0.369133,0.669306,-0.153402,0.993618
9,15,0.589677,0.903954,-0.038200,0.980057
9,16,0.362293,0.908512,-0.260867,0.965886
9,17,0.602006,0.974752,-0.069524,0.955505
9,18,0.355283,0.970712,-0.296706,0.918419
9,19,0.585940,0.975963,-0.111112,0.961646
9,20,0.369824,0.973171,-0.342595,0.931460
9,21,0.579099,0.955296,-0.054667,0.965800
9,22,0.375207,0.951595,-0.279949,0.936704
9,23,0.528788,0.894414,0.013111,0.995492
9,24,0.419612,0.893376,-0.012257,0.995460
9,25,0.520695,1.208054,0.044252,0.386074
9,26,0.423092,1.205746,0.095223,0.257768
9,27,0.522092,1.473939,0.291245,0.023126
9,28,0.428327,1.467958,0.319886,0.024297
9,29,0.520069,1.512544,0.310285,0.029655
9,30,0.428011,1.504760,0.340001,0.025816
9,31,0.518070,1.585662,0.168741,0.012576
9,32,0.440163,1.577280,0.177106,0.014102
10,0,0.480053,0.300621,-0.434121,0.999881
10,1,0.490902,0.264226,-0.425145,0.999747
10,2,0.497945,0.260488,-0.425208,0.999703
10,3,0.503632,0.257246,-0.425270,0.999715
10,4,0.468951,0.267860,-0.427541,0.999810
10,5,0.462103,0.266727,-0.427566,0.999789
10,6,0.455434,0.265284,-0.427719,0.999798
10,7,0.512905,0.257231,-0.281895,0.999584
10,8,0.447383,0.262290,-0.291220,0.999850
10,9,0.491939,0.327662,-0.371996,0.999951
10,10,0.467007,0.329906,-0.374394,0.999967
10,11,0.567379,0.413982,-0.149280,0.999920
10,12,0.392635,0.416993,-0.195983,0.999904
10,13,0.582902,0.655715,-0.008648,0.989518
10,14,0.369106,0.668002,-0.155965,0.993543
10,15,0.590174,0.902716,-0.060538,0.979884
10,16,0.362324,0.908537,-0.264882,0.963615
10,17,0.602456,0.972298,-0.094467,0.954976
10,18,0.355387,0.970626,-0.302490,0.913999
10,19,0.586550,0.974375,-0.141413,0.961267
10,20,0.369752,0.973197,-0.350674,0.927699
10,21,0.579664,0.953956,-0.079010,0.965154
10,22,0.375110,0.951582,-0.284947,0.932815
10,23,0.528772,0.893477,0.011633,0.995169
10,24,0.419612,0.891420,-0.010781,0.995097
10,25,0.520165,1.208871,0.031664,0.403199
10,26,0.422372,1.205522,0.095740,0.270656
10,27,0.520641,1.475323,0.284958,0.025642
10,28,0.426447,1.467631,0.327788,0.026633
10,29,0.518580,1.513855,0.304142,0.032687
10,30,0.426542,1.504658,0.348922,0.029242
10,31,0.515195,1.586788,0.151004,0.013581
10,32,0.437386,1.576291,0.189608,0.015158
11,0,0.478881,0.306308,-0.418044,0.999879
11,1,0.489951,0.267361,-0.410570,0.999740
11,2,0.497008,0.263085,-0.410625,0.999694
11,3,0.502749,0.259378,-0.410688,0.999707
11,4,0.468359,0.271864,-0.412240,0.999806
11,5,0.461651,0.270643,-0.412259,0.999782
11,6,0.455059,0.268933,-0.412412,0.999792
11,7,0.511699,0.258278,-0.276136,0.999583
11,8,0.446898,0.264073,-0.281402,0.999846
11,9,0.490379,0.331597,-0.358641,0.999951
11,10,0.465461,0.333133,-0.360286,0.999968
11,11,0.567278,0.412407,-0.151137,0.999921
11,12,0.392435,0.416978,-0.193147,0.999907
11,13,0.582897,0.655775,-0.013484,0.989710
11,14,0.369004,0.667256,-0.154946,0.993427
11,15,0.590369,0.901916,-0.060086,0.979961
11,16,0.362340,0.908560,-0.257475,0.961981
11,17,0.602533,0.970752,-0.094118,0.955168
11,18,0.355312,0.970434,-0.292337,0.911416
11,19,0.586802,0.972303,-0.138844,0.961361
11,20,0.369224,0.973111,-0.343373,0.925316
11,21,0.579837,0.951888,-0.078194,0.965150
11,22,0.374630,0.951557,-0.278622,0.930654
11,23,0.528769,0.890849,0.009395,0.995120
11,24,0.419648,0.887943,-0.008589,0.995023
11,25,0.518898,1.208946,0.030964,0.420709
11,26,0.420818,1.205387,0.108082,0.288334
11,27,0.517927,1.474973,0.284096,0.027372
11,28,0.423778,1.467295,0.357745,0.029032
11,29,0.515697,1.513390,0.303782,0.035612
11,30,0.424839,1.504552,0.381444,0.032917
11,31,0.511309,1.586746,0.156605,0.014461
11,32,0.432080,1.575347,0.221650,0.016162
12,0,0.476361,0.307720,-0.350443,0.999857
12,1,0.488129,0.265352,-0.344736,0.999693
12,2,0.494723,0.261116,-0.344835,0.999637
12,3,0.500458,0.257566,-0.344932,0.999659
12,4,0.467734,0.271101,-0.344823,0.999771
12,5,0.461141,0.270351,-0.344803,0.999738
12,6,0.454709,0.269122,-0.344983,0.999755
12,7,0.508969,0.257648,-0.218966,0.999526
12,8,0.446956,0.263323,-0.214996,0.999823
12,9,0.487225,0.331967,-0.293344,0.999943
12,10,0.463286,0.334154,-0.292533,0.999962
12,11,0.565837,0.404931,-0.099433,0.999921
12,12,0.392441,0.415916,-0.138221,0.999908
12,13,0.582732,0.654004,0.026841,0.989574
12,14,0.369008,0.665531,-0.093741,0.993290
12,15,0.590802,0.901568,-0.028673,0.979539
12,16,0.362345,0.908396,-0.185266,0.961389
12,17,0.603046,0.969013,-0.060222,0.954523
12,18,0.355303,0.969550,-0.216341,0.910716
12,19,0.587106,0.970608,-0.100016,0.960597
12,20,0.369155,0.971875,-0.263999,0.924569
12,21,0.580045,0.950132,-0.044413,0.964508
12,22,0.374566,0.950554,-0.204757,0.929902
12,23,0.528597,0.890198,0.009450,0.995308
12,24,0.418694,0.885610,-0.008636,0.995194
12,25,0.515099,1.212313,0.029161,0.425006
12,26,0.415847,1.207242,0.096470,0.300669
12,27,0.514011,1.475930,0.306139,0.027172
12,28,0.418747,1.467975,0.350874,0.029771
12,29,0.513107,1.513214,0.331144,0.035593
12,30,0.420944,1.504701,0.375656,0.033601
12,31,0.504584,1.588452,0.191062,0.014385
12,32,0.427288,1.575921,0.216763,0.016262
13,0,0.476513,0.308652,-0.375486,0.999842
13,1,0.488202,0.268987,-0.368348,0.999659
13,2,0.494750,0.264682,-0.368456,0.999598
13,3,0.500492,0.260716,-0.368606,0.999624
13,4,0.467904,0.273709,-0.370556,0.999744
13,5,0.461260,0.272641,-0.370533,0.999704
13,6,0.454817,0.270905,-0.370676,0.999724
13,7,0.509097,0.258750,-0.229130,0.999493
13,8,0.446714,0.263842,-0.234053,0.999803
13,9,0.487424,0.334584,-0.311662,0.999939
13,10,0.463365,0.336164,-0.313344,0.999959
13,11,0.564215,0.403723,-0.102103,0.999922
13,12,0.391419,0.415951,-0.149994,0.999909
13,13,0.581820,0.654059,0.020659,0.989457
13,14,0.368613,0.665142,-0.107576,0.992931
13,15,0.590164,0.902214,-0.030891,0.978409
13,16,0.362351,0.908170,-0.204259,0.958602
13,17,0.602563,0.969201,-0.066916,0.952418
13,18,0.355134,0.968655,-0.238295,0.906317
13,19,0.586480,0.970760,-0.109026,0.958624
13,20,0.368566,0.971128,-0.285505,0.920629
13,21,0.579467,0.950186,-0.047672,0.962541
13,22,0.374169,0.949936,-0.224019,0.925924
13,23,0.528196,0.890153,0.009436,0.995313
13,24,0.417992,0.885312,-0.008645,0.995107
13,25,0.514333,1.212490,0.031046,0.432874
13,26,0.415376,1.206922,0.095805,0.310017
13,27,0.514268,1.475740,0.328059,0.028051
13,28,0.419463,1.467590,0.357498,0.031123
13,29,0.513373,1.513034,0.353545,0.036976
13,30,0.421391,1.503934,0.382973,0.034962
13,31,0.505183,1.588019,0.207523,0.014906
13,32,0.428475,1.575582,0.218618,0.016900
14,0,0.476552,0.313316,-0.375367,0.999801
14,1,0.488263,0.272877,-0.368255,0.999576
14,2,0.494824,0.268375,-0.368360,0.999500
14,3,0.500599,0.263980,-0.368505,0.999546
14,4,0.467878,0.277154,-0.370489,0.999673
14,5,0.461210,0.275748,-0.370464,0.999612
14,6,0.454768,0.273723,-0.370605,0.999640
14,7,0.508851,0.260184,-0.229886,0.999403
14,8,0.446600,0.265149,-0.234919,0.999743
14,9,0.487200,0.338575,-0.312713,0.999926
14,10,0.463211,0.340580,-0.314393,0.999949
14,11,0.562983,0.403010,-0.109168,0.999924
14,12,0.390795,0.415985,-0.142269,0.999906
14,13,0.581675,0.654765,0.003273,0.989603
14,14,0.368262,0.664645,-0.084609,0.992560
14,15,0.590081,0.902999,-0.064269,0.978498
14,16,0.362496,0.908585,-0.174256,0.956200
14,17,0.602518,0.969442,-0.101018,0.952615
14,18,0.355177,0.968670,-0.204037,0.902177
14,19,0.586075,0.970891,-0.140460,0.958682
14,20,0.368571,0.971154,-0.252995,0.916975
14,21,0.579149,0.950215,-0.079681,0.962489
14,22,0.374248,0.949955,-0.194344,0.922575
14,23,0.528664,0.890048,0.006573,0.995356
14,24,0.418532,0.884985,-0.005838,0.995058
14,25,0.514361,1.212958,0.026275,0.425020
14,26,0.415417,1.206921,0.093636,0.309322
14,27,0.514056,1.477078,0.325183,0.026853
14,28,0.418961,1.467930,0.350716,0.030328
14,29,0.513316,1.513918,0.348554,0.035716
14,30,0.420897,1.504688,0.375675,0.034369
14,31,0.504794,1.589377,0.203372,0.014331
14,32,0.427917,1.575135,0.212404,0.016400
15,0,0.476610,0.312230,-0.384286,0.999773
15,1,0.488309,0.271447,-0.376194,0.999511
15,2,0.494872,0.267150,-0.376300,0.999431
15,3,0.500661,0.263002,-0.376448,0.999484
15,4,0.467840,0.275508,-0.378045,0.999619
15,5,0.461144,0.274113,-0.378049,0.999548
15,6,0.454713,0.272149,-0.378213,0.999576
15,7,0.508568,0.259946,-0.235328,0.999329
15,8,0.446370,0.264508,-0.238896,0.999693
15,9,0.487111,0.338120,-0.320848,0.999917
15,10,0.463134,0.340693,-0.321998,0.999941
15,11,0.562421,0.403211,-0.116555,0.999925
15,12,0.389596,0.416332,-0.146567,0.999904
15,13,0.581336,0.658597,-0.001874,0.989592
15,14,0.367903,0.664741,-0.087179,0.992073
15,15,0.590018,0.904709,-0.074415,0.977899
15,16,0.363234,0.909692,-0.179514,0.952516
15,17,0.602554,0.970765,-0.110983,0.951450
15,18,0.355627,0.968865,-0.210850,0.895499
15,19,0.585954,0.971331,-0.151239,0.957682
15,20,0.368986,0.971234,-0.259053,0.911192
15,21,0.578878,0.950382,-0.090036,0.961293
15,22,0.374701,0.950076,-0.199152,0.916862
15,23,0.528736,0.892140,0.005118,0.995227
15,24,0.418359,0.886787,-0.004383,0.994794
15,25,0.514390,1.221080,0.016191,0.427611
15,26,0.415146,1.212921,0.097828,0.310945
15,27,0.514217,1.487442,0.324052,0.026724
15,28,0.418766,1.479441,0.386634,0.030295
15,29,0.513479,1.524688,0.348816,0.035738
15,30,0.420317,1.517720,0.414106,0.034412
15,31,0.505187,1.601660,0.201258,0.014313
15,32,0.428510,1.587918,0.244567,0.016354
16,0,0.476414,0.309781,-0.374101,0.999747
16,1,0.488050,0.269710,-0.363484,0.999451
16,2,0.494676,0.265606,-0.363618,0.999365
16,3,0.500448,0.261694,-0.363769,0.999423
16,4,0.467220,0.273425,-0.366039,0.999568
16,5,0.460481,0.272002,-0.366052,0.999491
16,6,0.454084,0.270087,-0.366234,0.999520
16,7,0.507962,0.259439,-0.218467,0.999252
16,8,0.445579,0.263741,-0.226529,0.999653
16,9,0.486745,0.336555,-0.310781,0.999906
16,10,0.462708,0.338868,-0.313060,0.999933
16,11,0.561837,0.403307,-0.102668,0.999925
16,12,0.388570,0.416606,-0.137385,0.999902
16,13,0.581002,0.658862,0.021186,0.989465
16,14,0.367560,0.664810,-0.077377,0.991834
16,15,0.587833,0.905117,-0.044669,0.977439
16,16,0.363643,0.910778,-0.173216,0.951420
16,17,0.601960,0.971189,-0.077586,0.950690
16,18,0.355962,0.969008,-0.204857,0.893703
16,19,0.584849,0.971500,-0.117997,0.957006
16,20,0.369163,0.971281,-0.253642,0.909721
16,21,0.577233,0.950484,-0.060013,0.960376
16,22,0.374874,0.950163,-0.192930,0.915080
16,23,0.528708,0.892129,0.005330,0.995226
16,24,0.418361,0.887162,-0.004609,0.994718
16,25,0.514407,1.220619,0.014836,0.423757
16,26,0.415322,1.212312,0.090253,0.305416
16,27,0.514648,1.486611,0.322993,0.026436
16,28,0.419593,1.478503,0.376911,0.030066
16,29,0.514111,1.524316,0.348130,0.035510
16,30,0.420826,1.516853,0.405548,0.034392
16,31,0.505500,1.600311,0.201111,0.014152
16,32,0.431744,1.587590,0.231187,0.016186
17,0,0.476296,0.308762,-0.355628,0.999750
17,1,0.487839,0.269239,-0.345702,0.999457
17,2,0.494504,0.265232,-0.345806,0.999369
17,3,0.500259,0.261332,-0.345920,0.999425
